PMERELG	clswrkr	GEDIV	A_ERNLWT	educ	marstat	sex	union	ERN_SRCE	ERN_VAL	WEWKRS	WEXP	WEMIND	WEIND	WEMOCG	POCCU2	occ	ind	PMHRUSLT	race	hispanic	age	disabled	HEFAMINC	PTFT	hrwage
1	1	5	0	44	7	2	0	1	87000	4	11	9	14	10	25	2	9	-4	2	2	36	2	10	1	NA
1	1	5	9069.31	43	1	1	2	1	29000	1	1	8	11	17	40	5	8	40	2	2	41	2	12	2	13.45
1	1	5	0	31	3	1	0	1	30000	1	1	3	3	19	44	7	3	40	1	1	32	2	6	2	NA
1	1	5	0	40	7	2	0	1	8450	2	7	7	10	1	3	1	7	25	2	2	22	2	7	1	NA
1	1	5	0	43	7	1	0	1	80000	1	1	8	11	1	1	1	8	60	2	2	37	2	15	2	NA
1	1	5	0	42	1	2	0	1	60000	1	1	10	16	17	40	5	10	40	2	2	54	2	14	2	NA
1	1	5	1194.29	45	7	1	2	1	30000	3	3	9	13	7	18	2	9	40	1	1	26	2	11	2	20
1	1	5	1202.37	43	7	1	2	1	3600	4	10	10	15	17	40	5	10	-4	1	2	26	2	6	1	10
1	1	5	3004.5	40	1	1	2	0	0	5	13	15	23	24	53	7	3	40	2	1	55	2	8	2	16.35
1	1	5	1180.94	45	5	2	2	1	130000	1	1	9	13	7	18	2	9	45	1	2	29	2	16	2	44.866667
1	1	5	1081.45	44	7	1	2	1	80000	1	1	12	20	1	3	1	12	40	1	2	42	2	14	2	39.9
1	1	5	1245.82	44	5	1	2	1	115000	1	1	8	11	3	8	2	8	50	1	1	36	2	16	2	46.16
1	1	5	1039.62	36	7	2	2	1	36000	1	1	11	18	13	33	3	11	40	2	2	44	2	3	2	14.2
1	1	5	1141.23	43	7	2	2	1	60000	1	1	7	10	17	40	5	7	40	1	2	35	2	12	2	25
1	1	5	1180.94	44	7	2	2	1	140000	1	1	8	11	1	1	1	8	-4	1	2	28	2	16	1	NA
1	1	5	1202.37	43	7	1	2	1	25000	3	3	11	18	13	33	3	11	40	1	2	28	2	14	2	25
1	2	5	1856.5	46	1	1	0	1	409068	1	1	13	21	17	40	5	13	50	1	2	56	2	16	2	57.7
1	1	5	1365.14	39	1	1	2	1	12500	4	12	9	14	14	35	7	3	30	2	2	34	2	13	1	12.97
1	1	5	1068.51	43	1	2	2	0	0	5	13	15	23	24	53	2	10	-4	1	2	44	2	15	1	20
1	1	5	1081.45	45	1	1	2	1	180000	1	1	4	4	7	18	2	4	50	1	2	40	2	16	2	57.7
1	1	5	1081.45	44	1	1	2	1	100000	1	1	9	13	2	5	1	9	45	1	2	42	2	15	2	42.733333
1	1	5	1187.24	44	1	2	2	1	90500	1	1	9	13	2	5	1	9	45	1	2	30	2	16	2	38.466667
1	1	5	1123.39	43	7	1	2	1	45000	1	1	11	17	1	3	1	11	40	1	2	35	2	15	2	21.625
1	1	5	1141.23	43	1	2	2	1	50000	3	4	11	18	16	39	4	11	10	1	2	35	2	16	1	11.5
1	1	5	1081.45	43	5	1	2	1	92950	1	1	12	20	1	1	1	12	45	1	2	44	2	12	2	39.733333
1	1	5	1068.51	43	7	2	2	1	71000	1	1	9	13	2	5	1	9	70	1	2	43	2	14	2	19.5
1	1	5	1512.09	39	7	1	2	1	45000	1	1	3	3	19	46	7	3	40	1	1	32	2	12	2	30
1	2	5	1380.63	43	7	2	2	0	0	5	13	15	23	24	53	2	11	40	1	2	22	2	9	2	14.425
1	1	5	1068.51	44	7	2	2	1	20000	1	1	12	20	6	17	2	12	50	1	2	44	2	9	2	11.54
1	1	5	0	35	7	1	0	1	12000	1	1	11	18	13	32	3	11	40	1	1	22	2	6	2	NA
1	1	5	0	35	3	2	0	1	7800	1	1	11	18	16	39	4	11	35	1	1	30	2	2	2	NA
1	1	5	0	39	7	1	0	1	42000	1	1	3	3	17	40	5	3	40	2	2	54	2	10	2	NA
1	2	5	0	35	7	1	0	1	10000	4	9	10	16	14	35	3	10	20	2	2	41	2	5	1	NA
1	1	5	0	43	1	1	0	1	125000	1	1	12	20	1	1	1	12	37	2	2	64	2	15	2	NA
1	2	5	0	40	1	2	0	1	55000	1	1	13	21	1	2	1	13	40	2	2	35	2	15	2	NA
1	1	5	0	43	7	1	0	1	23000	1	1	9	14	14	35	3	9	40	2	2	28	2	9	2	NA
1	2	5	0	40	7	2	0	1	46000	1	1	6	8	17	40	5	6	40	2	2	46	2	11	2	NA
1	1	5	0	39	4	2	0	1	8000	2	7	12	20	17	40	5	12	20	2	2	62	2	6	1	NA
1	2	5	0	44	1	1	0	1	95000	1	1	13	21	1	3	1	13	50	3	2	47	2	11	2	NA
1	2	5	0	44	1	1	0	1	70000	1	1	13	21	1	3	1	13	45	1	2	46	2	15	2	NA
1	1	5	0	38	7	2	0	1	5000	4	11	11	18	13	32	3	11	30	2	1	18	2	11	1	NA
1	1	5	0	39	1	1	0	1	83000	1	1	10	16	20	48	8	10	40	1	2	45	2	14	2	NA
1	1	5	0	39	5	2	0	1	20000	1	1	9	13	17	40	5	9	40	1	2	47	2	11	2	NA
1	1	5	14321.48	40	1	1	2	1	9000	1	1	4	4	21	49	9	4	40	1	2	26	2	7	2	21.82
1	1	5	0	39	7	2	0	1	30000	1	1	10	16	11	28	3	10	40	2	2	21	2	7	2	NA
1	1	5	11577.62	40	1	2	2	1	14000	2	7	10	16	17	40	5	10	23	1	2	48	2	14	1	9.5
1	4	5	14075.08	43	5	2	2	1	35000	1	1	10	16	15	37	3	10	40	1	2	32	2	14	2	14.4
1	3	5	12667.56	40	1	2	2	1	50000	1	1	13	21	1	2	1	13	40	1	2	42	2	15	2	24.05
1	1	5	12667.56	42	7	2	2	1	85000	1	1	10	16	10	25	2	10	40	1	2	42	2	14	2	15.28
1	3	5	0	42	1	2	0	1	38000	1	1	13	21	2	5	1	13	40	1	2	55	2	15	2	NA
1	1	5	0	40	1	1	0	1	30000	1	1	3	3	19	45	7	10	40	1	2	43	2	14	2	NA
1	1	5	0	39	1	2	0	1	18000	3	3	10	15	8	22	2	10	40	1	2	43	2	14	2	NA
1	3	5	0	40	7	2	0	1	6000	2	7	10	15	6	17	2	10	20	4	2	19	2	5	1	NA
1	2	5	0	43	1	2	0	1	15000	1	1	13	21	2	5	1	13	48	1	2	45	2	10	2	NA
1	1	5	9759.72	39	1	2	2	1	36000	1	1	10	16	17	40	5	10	40	1	2	59	2	11	2	17.5
1	3	5	0	43	1	2	0	1	60000	1	1	9	13	2	5	1	9	40	1	2	37	2	15	2	NA
1	3	5	0	39	5	2	0	1	40000	1	1	13	21	12	29	3	13	40	1	2	53	2	14	2	NA
1	1	5	13520.24	39	7	1	2	1	30000	1	1	7	10	17	40	5	7	-4	1	2	33	2	11	1	9.95
1	1	5	0	39	7	1	0	1	25000	2	7	9	14	20	48	8	9	-4	2	2	26	2	13	1	NA
1	1	5	0	39	1	1	0	1	40000	1	1	6	8	22	51	10	6	40	2	2	45	2	14	2	NA
1	1	5	0	40	7	1	0	1	18000	3	4	9	14	17	40	5	9	40	2	2	29	2	4	2	NA
1	1	5	19560.79	40	7	1	2	1	2250	4	12	3	3	19	44	7	3	-4	2	2	20	2	11	1	7.5
1	1	5	12443.72	39	7	2	2	1	27800	1	1	5	7	17	40	5	5	40	1	2	41	2	8	2	14.9
1	1	5	18195.27	39	7	1	2	1	25000	1	1	3	3	19	44	7	3	40	1	1	30	2	13	2	11
1	1	5	9393.98	44	1	1	2	1	115000	1	1	6	8	1	1	1	6	55	1	2	47	2	14	2	40.218182
1	4	5	10984.35	44	5	2	2	1	59000	1	1	10	15	8	21	2	10	40	1	2	51	2	12	2	28.375
1	1	5	12443.72	43	1	2	2	1	42000	1	1	10	16	10	25	2	10	40	1	2	44	2	16	2	28.35
1	3	5	0	43	2	2	0	1	37000	1	1	10	15	8	21	2	10	40	1	2	27	2	14	2	NA
1	1	5	9467.59	45	1	1	2	1	409068	1	1	10	16	10	24	2	10	40	1	2	47	2	15	2	72.125
1	1	5	13394.78	45	1	2	2	1	433605	1	1	9	13	7	18	2	9	50	1	2	36	2	16	2	57.7
1	1	5	18302.38	33	1	1	2	1	19000	1	1	3	3	19	44	7	3	35	1	1	31	2	10	2	10
1	1	5	9758.21	44	1	1	2	1	132417	1	1	9	13	1	3	1	9	50	1	2	56	2	16	2	50.92
1	1	5	0	40	1	1	0	1	20000	1	1	12	20	16	39	4	12	40	2	2	50	2	10	2	NA
1	2	5	0	43	1	1	0	1	79000	1	1	13	21	7	19	2	13	40	4	2	40	2	14	2	NA
1	1	5	16173.28	40	1	2	2	1	38000	1	1	6	8	1	2	1	6	40	1	2	24	2	15	2	18.275
1	1	5	16173.28	41	7	2	2	0	0	5	13	15	23	24	53	3	10	30	1	2	20	2	15	1	12.5
1	1	5	0	40	1	1	0	1	40000	1	1	6	8	17	40	5	6	40	2	2	45	2	14	2	NA
1	2	5	9836.19	46	1	2	2	1	145000	1	1	13	21	7	18	2	13	40	1	2	55	2	16	2	72
1	2	5	10240.25	46	7	2	2	1	122984	1	1	13	21	1	3	1	13	50	1	2	63	2	16	2	47.3
1	1	5	0	39	1	2	0	1	8000	1	1	12	19	14	35	3	12	40	1	1	48	2	8	2	NA
1	1	5	11704.52	39	4	2	2	1	35000	1	1	10	16	14	35	3	10	40	1	2	60	2	7	2	16.57
1	2	5	4271.56	40	1	2	2	1	41700	1	1	13	21	17	40	5	13	-4	1	2	58	2	13	1	21.31
1	4	5	5424.56	39	7	1	2	1	2400	3	6	6	9	22	51	10	6	40	1	2	19	2	14	2	7.5
1	3	5	0	40	1	1	0	1	25000	1	1	13	21	12	30	3	13	40	1	2	32	2	8	2	NA
1	1	5	5144.98	39	5	2	2	1	12000	1	1	10	16	17	40	5	10	35	1	2	61	2	8	2	8.24
1	1	5	0	39	1	1	0	1	120000	1	1	2	2	19	47	10	3	40	1	2	29	2	2	2	NA
1	1	5	5693.26	39	1	1	2	1	16800	1	1	10	15	14	35	3	10	41	1	2	35	2	9	2	15.756098
1	1	5	4993.34	44	1	2	0	1	56000	1	1	10	15	8	21	2	10	40	1	2	53	2	15	2	26.925
1	1	5	5483.49	44	1	2	2	1	65000	3	4	10	16	10	25	2	10	20	1	2	36	2	15	1	45
1	4	5	0	39	1	1	0	1	70000	1	1	13	21	12	30	3	13	40	1	2	52	2	13	2	NA
1	3	5	0	39	1	2	0	1	35000	1	1	13	21	17	40	5	13	40	2	2	53	2	10	2	NA
1	1	5	5147.14	39	1	2	2	1	26000	1	1	5	7	17	40	5	5	40	1	2	42	2	14	2	20.75
1	2	5	4542.04	40	1	1	2	1	60000	1	1	13	21	21	49	9	13	40	1	2	60	2	15	2	28.75
1	1	5	5704.53	43	5	2	2	1	39000	1	1	10	16	10	25	2	10	-4	1	2	33	2	12	1	NA
1	3	5	0	40	1	2	0	1	33000	1	1	13	21	6	17	2	13	40	1	2	53	2	3	2	NA
1	4	5	4820.14	41	4	2	0	1	18000	3	4	10	15	2	5	1	10	35	1	2	54	2	3	2	12.142857
1	4	5	4741.97	44	1	1	0	1	52000	1	1	10	15	8	21	2	10	36	1	2	56	2	15	2	27.777778
1	4	5	16517.73	43	1	2	2	1	32000	1	1	13	21	2	6	1	13	40	1	2	26	2	13	2	15.375
1	1	5	11713.86	40	1	1	2	1	50000	1	1	12	20	16	39	4	12	50	1	2	54	2	15	2	19.24
1	1	5	0	39	1	1	0	1	25000	1	1	4	4	19	43	7	4	40	1	1	29	2	3	2	NA
1	1	5	12296.01	43	1	1	2	1	120000	1	1	4	4	1	1	1	4	45	1	2	59	2	15	2	43.6
1	1	5	12296.01	43	1	1	2	1	100000	1	1	13	21	5	14	2	6	50	1	2	58	2	5	2	19.22
1	1	5	16452.85	44	5	2	2	1	25000	2	7	9	13	1	3	1	9	40	1	2	34	2	12	2	17.3
1	1	5	0	35	1	1	0	1	18000	1	1	9	14	14	35	3	9	40	1	1	31	2	15	2	NA
1	1	5	0	39	7	1	0	1	14000	4	10	6	8	22	51	10	6	25	2	2	25	2	8	1	NA
1	3	5	0	43	5	2	0	1	26000	1	1	10	16	6	17	2	10	40	2	2	48	2	8	2	NA
1	1	5	0	39	7	1	0	1	12000	1	1	11	18	13	32	3	11	35	2	2	44	2	10	2	NA
1	4	5	0	43	1	1	0	1	50000	1	1	13	21	12	30	3	13	40	1	2	41	2	16	2	NA
1	1	5	28833.99	43	1	1	2	1	38000	1	1	9	13	16	39	1	9	45	3	1	35	2	13	2	22.222222
1	3	5	16822.56	39	7	2	2	1	27500	1	1	13	21	17	40	5	13	40	1	2	32	2	8	2	13.225
1	1	5	12327.89	40	7	2	2	1	8820	3	4	5	7	16	39	4	5	35	2	2	35	2	7	2	6.95
1	1	5	15118.49	39	1	1	2	1	13000	3	4	4	4	21	49	9	4	40	2	2	46	2	2	2	11.5
1	1	5	20154.68	40	7	2	2	1	5000	2	7	5	7	16	39	4	5	15	6	1	22	2	10	1	7
1	1	5	13421.59	39	1	2	2	1	46000	1	1	8	11	16	39	4	8	40	1	2	46	2	13	2	20
1	1	5	0	42	1	2	0	1	15400	1	1	10	16	11	28	3	10	40	2	2	41	2	13	2	NA
1	1	5	0	39	1	2	0	1	15000	1	1	10	16	14	35	3	10	40	2	2	60	2	13	2	NA
1	1	5	11468.37	43	1	1	2	1	150000	1	1	4	5	1	3	1	4	40	1	2	49	2	15	2	36.05
1	1	5	18989.22	39	7	2	2	1	10000	4	11	12	20	15	37	3	12	30	1	2	20	2	15	1	10
1	1	5	11517.66	39	1	2	2	1	10000	4	9	9	13	17	40	5	9	30	1	2	58	2	14	1	7.766667
1	4	5	0	43	2	2	0	1	45000	1	1	10	15	8	21	2	10	40	1	2	38	2	13	2	NA
1	1	5	13807.12	39	1	2	2	1	20000	1	1	4	5	21	49	9	4	40	1	2	61	2	12	2	10.7
1	3	5	0	44	1	2	0	1	58000	1	1	10	15	8	21	2	10	40	3	2	51	2	15	2	NA
1	3	5	0	43	1	1	0	1	25500	4	9	10	15	8	21	2	10	25	3	2	59	2	11	1	NA
1	1	5	19188.9	40	7	1	2	1	36000	1	1	3	3	21	49	9	3	40	2	2	26	2	13	2	15
1	1	5	11906.73	39	1	1	2	1	24024	1	1	9	14	14	35	3	9	40	1	2	46	2	2	2	11.55
1	3	5	13426.32	44	7	2	2	1	43000	1	1	13	21	17	40	5	13	40	2	2	32	2	11	2	20.675
1	3	5	11894.32	44	1	1	2	1	70000	1	1	10	15	21	49	9	10	50	1	2	51	2	15	2	23.08
1	1	5	11645.05	43	1	1	2	1	30000	1	1	5	6	17	40	5	5	40	1	2	47	2	16	2	57.7
1	3	5	16365.62	43	7	2	2	1	42000	1	1	10	15	8	21	2	10	40	1	2	28	2	15	2	10
1	1	5	0	37	1	1	0	1	12000	1	1	9	14	14	35	3	9	-4	1	1	39	2	6	1	NA
1	1	5	0	39	5	2	0	1	14500	1	1	4	5	21	49	9	4	40	2	2	48	2	11	2	NA
1	1	5	0	40	7	2	0	1	2000	4	10	5	7	16	39	4	5	15	2	2	48	2	6	1	NA
1	1	5	16684.69	43	1	2	2	1	13000	2	7	8	12	17	40	5	8	8	1	2	32	2	10	1	31.25
1	1	5	11753.29	43	5	1	2	1	120000	1	1	6	9	1	3	1	6	50	1	2	49	2	15	2	48.08
1	1	5	0	43	1	2	0	1	26000	1	1	8	11	17	40	5	8	40	1	2	42	1	14	2	NA
1	4	5	15189.91	43	7	2	2	1	28000	1	1	10	16	6	17	2	10	40	2	2	29	2	9	2	13.41
1	4	5	0	43	7	2	0	1	42000	1	1	10	16	10	25	2	10	40	2	2	34	2	11	2	NA
1	1	5	0	42	1	2	0	1	30000	2	7	12	20	10	25	2	12	40	1	2	33	2	12	2	NA
1	4	5	8909.84	39	5	1	2	1	8000	4	9	10	15	22	51	10	10	25	2	2	63	2	5	1	11.27
1	1	5	8931.84	39	7	1	2	1	18720	1	1	12	20	20	48	8	12	40	1	2	46	2	16	2	9
1	1	5	0	39	1	1	0	1	70000	1	1	12	20	20	48	8	12	50	1	2	33	2	8	2	NA
1	1	5	8545.29	41	1	1	2	1	28000	1	1	5	7	20	48	8	5	50	1	2	30	2	14	2	16
1	4	5	11505.63	43	1	1	0	1	40000	1	1	13	21	6	17	2	13	40	2	2	44	2	14	2	16
1	4	5	13500.79	43	7	1	0	0	0	5	13	15	23	24	53	2	10	40	2	2	22	2	14	2	12
1	1	5	8224.88	39	1	1	2	1	35000	1	1	6	8	22	51	10	6	40	1	2	44	2	10	2	19
1	1	5	8578.53	39	5	2	2	1	50000	1	1	10	16	1	3	1	9	-4	1	2	65	2	10	1	6.25
1	1	5	10143.65	39	7	2	2	1	24200	1	1	4	4	17	40	5	4	40	1	2	21	2	7	2	11.27
1	1	5	0	39	7	2	0	1	40000	1	1	5	7	17	40	5	5	40	1	2	32	2	14	2	NA
1	1	5	0	40	3	1	0	1	53500	1	1	4	4	17	40	5	4	40	1	2	57	2	14	2	NA
1	1	5	0	40	3	2	0	1	20000	2	7	5	7	16	39	4	5	20	1	2	55	2	14	1	NA
1	1	5	8722.75	44	2	2	2	1	30000	2	7	10	16	10	25	2	10	30	1	2	33	2	13	1	18
1	4	5	8676.51	43	2	2	2	1	35000	1	1	10	15	8	21	2	10	40	1	2	26	2	13	2	16.825
1	2	5	8931.84	43	3	1	2	1	52000	1	1	3	3	19	43	7	3	40	1	2	46	2	13	2	25
1	1	5	9464.87	39	1	1	2	1	90000	1	1	4	5	1	1	1	4	40	1	2	56	2	15	2	35
1	1	5	0	43	1	1	0	1	110000	1	1	8	11	9	23	2	8	45	1	2	35	2	14	2	NA
1	1	5	0	41	1	2	0	1	26000	2	7	10	16	11	28	3	10	32	1	2	44	2	15	1	NA
1	1	5	9553.83	44	7	2	2	1	60000	2	7	9	13	7	19	2	9	40	2	2	34	2	9	2	21.625
1	1	5	8772.21	39	5	2	2	1	50000	1	1	4	4	21	49	9	4	50	2	2	39	2	14	2	14
1	1	5	0	41	5	2	0	1	53500	1	1	10	16	10	25	2	10	40	2	2	38	2	11	2	NA
1	1	5	9680.14	40	1	1	2	1	29000	1	1	12	20	20	48	8	12	40	1	2	60	2	11	2	17
1	1	5	10218.01	43	1	2	2	1	50000	1	1	10	16	10	25	2	10	36	1	2	46	2	16	2	22
1	1	5	0	41	1	2	0	1	14000	1	1	11	18	13	33	3	11	35	1	1	48	2	10	2	NA
1	1	5	10218.01	42	1	2	2	1	22000	1	1	10	16	17	40	5	8	58	1	2	46	2	15	2	21.551724
1	1	5	8759.91	39	1	1	0	1	20400	3	3	4	5	22	51	10	4	40	1	2	42	2	9	2	12.15
1	1	5	9144.51	43	1	1	2	1	39000	1	1	8	12	16	39	4	8	40	1	2	28	2	14	2	17
1	1	5	0	40	1	1	0	1	50000	1	1	4	5	21	49	9	4	-4	1	2	45	2	13	1	NA
1	1	5	10129.69	39	6	2	2	1	8000	3	2	11	18	13	33	3	11	22	2	2	33	2	4	1	7.4
1	1	5	10163.86	39	7	2	2	1	8000	2	7	5	7	16	39	4	5	25	2	2	41	2	3	1	8
1	1	5	11668.02	39	1	2	2	1	23400	3	4	8	12	16	39	4	8	40	1	2	39	2	13	2	15
1	3	5	0	37	1	1	0	1	31000	1	1	3	3	19	42	7	3	40	1	2	35	2	13	2	NA
1	1	5	10264.01	40	1	2	2	1	33000	1	1	10	16	2	6	1	10	40	2	2	42	2	12	2	15.875
1	3	5	12681.18	46	1	2	2	1	60000	3	3	13	21	7	18	2	13	40	2	2	45	2	14	2	12.5
1	3	5	12518.14	43	5	2	2	1	40000	1	1	10	15	4	12	2	10	40	1	2	55	2	15	2	19.225
1	1	5	0	45	1	2	0	1	433605	1	1	10	16	10	24	2	10	60	4	2	48	2	16	2	NA
1	1	5	14962.03	40	1	2	2	1	30000	1	1	11	18	17	40	5	11	60	1	2	47	2	10	2	9.616667
1	1	5	0	39	7	2	0	1	10000	2	7	11	18	14	35	3	11	20	2	2	59	2	8	1	NA
1	1	5	13725.93	43	7	1	2	1	50000	1	1	12	20	3	8	2	12	40	1	2	27	2	12	2	27.65
1	1	5	0	44	1	2	0	1	115000	1	1	7	10	1	1	1	7	40	2	2	41	2	14	2	NA
1	1	5	12157.14	43	1	2	2	1	28000	1	1	12	20	6	17	2	12	40	1	2	26	2	9	2	14.425
1	1	5	14367.27	39	4	2	2	1	33000	1	1	10	16	14	35	3	10	40	2	2	52	2	8	2	15.875
1	1	5	12149.22	40	1	2	2	1	40000	1	1	9	13	7	19	2	9	40	2	2	33	2	14	2	19.225
1	1	5	0	39	7	2	0	1	22500	1	1	5	7	16	39	4	5	40	2	2	23	1	7	2	NA
1	1	5	0	40	1	1	0	1	38000	3	2	6	8	17	40	5	6	40	2	2	34	2	7	2	NA
1	1	5	0	41	5	1	0	1	60000	1	1	10	15	1	3	1	10	40	2	2	60	2	15	2	NA
1	1	5	0	40	7	2	0	1	39000	1	1	9	14	16	39	4	9	40	2	2	37	2	10	2	NA
1	1	5	11929.34	33	3	1	2	1	8000	4	9	3	3	19	44	7	3	-4	1	1	50	2	7	1	8
1	1	5	11809.34	39	1	1	2	1	110000	1	1	5	6	22	51	10	5	40	2	2	39	2	1	2	10.25
1	1	5	12639.38	44	1	1	2	1	80000	1	1	7	10	1	3	1	7	50	1	1	45	2	16	2	30.76
1	1	5	12870.26	45	1	1	2	1	100000	1	1	9	13	7	18	2	9	50	1	2	43	2	16	2	27.7
1	1	5	0	44	7	2	0	1	25000	3	4	11	18	2	5	1	11	40	2	2	28	2	9	2	NA
1	1	5	0	42	7	2	0	1	18000	1	1	11	18	16	39	4	11	40	2	2	23	2	15	2	NA
1	2	5	17531.25	39	1	2	2	1	33280	1	1	6	8	22	51	10	6	40	2	2	55	2	14	2	16
1	2	5	11809.34	38	7	1	2	1	20000	1	1	9	14	14	35	3	9	40	2	2	35	2	14	2	10
1	1	5	15249.86	39	1	1	2	1	21000	3	3	11	18	13	32	3	11	40	2	2	56	2	7	2	9.5
1	4	5	14450.68	43	5	2	2	1	35000	1	1	10	15	8	21	2	10	40	1	2	53	2	14	2	16.825
1	1	5	0	44	1	1	0	1	117000	1	1	4	4	1	1	1	4	50	1	2	45	2	15	2	NA
1	1	5	0	40	1	2	0	1	78000	1	1	8	11	1	1	1	8	40	1	2	30	2	15	2	NA
1	3	5	0	43	1	1	0	1	50000	1	1	10	15	8	21	2	10	45	1	2	34	2	8	2	NA
1	1	5	0	40	1	1	0	1	120000	1	1	3	3	1	1	1	3	40	1	2	40	2	9	2	NA
1	1	5	15967.72	36	1	1	2	1	7000	1	1	3	3	19	44	7	3	40	2	2	46	2	9	2	7
1	1	5	15690.71	39	7	1	2	1	14500	1	1	11	18	13	33	3	11	40	1	2	23	2	7	2	3.5
1	1	5	14485.77	40	7	2	2	1	14500	1	1	11	18	13	33	3	11	40	1	2	21	2	7	2	10
1	1	5	12456.64	39	1	2	2	1	46000	1	1	5	7	16	38	4	5	40	1	2	34	2	12	2	14.65
1	1	5	0	40	5	2	0	1	20000	1	1	5	7	16	39	4	5	37	1	2	43	2	11	2	NA
1	1	5	0	39	2	2	0	1	2660	4	12	12	20	15	37	3	12	6	1	1	35	2	13	1	NA
1	1	5	13989.51	41	3	1	2	1	57000	1	1	6	8	22	51	10	6	45	1	2	29	2	12	2	25.333333
1	4	5	14493.26	44	1	2	2	1	72000	1	1	13	21	12	30	3	13	40	1	2	50	2	15	2	10
1	4	5	10264.01	37	7	2	2	1	3000	4	12	6	8	22	51	10	6	30	2	2	43	2	7	1	10
1	1	5	11573.18	40	7	2	2	1	2308	3	3	11	18	14	35	3	11	30	2	2	27	2	7	1	7.5
1	1	5	0	39	5	1	0	1	4320	3	5	3	3	19	43	7	3	40	1	2	35	2	4	2	NA
1	3	5	14351.84	42	1	2	0	1	40000	1	1	10	15	17	40	5	13	40	1	2	53	2	13	2	11.525
1	3	5	14233.66	46	5	2	2	1	493804	1	1	10	15	1	1	1	10	60	1	1	62	2	16	2	48.083333
1	1	5	10724.35	40	1	2	2	1	25000	1	1	9	13	17	40	5	9	40	1	2	41	2	14	2	11.55
1	4	5	13382.3	43	1	1	2	1	48000	1	1	10	16	11	28	3	10	40	1	2	29	2	14	2	21.625
1	1	5	13382.3	43	1	1	2	1	58000	1	1	12	20	1	3	1	12	50	1	2	28	2	15	2	23.08
1	1	5	17923	39	7	2	2	1	11000	2	7	10	16	15	37	3	10	40	2	2	20	2	6	2	10.25
1	1	5	9300.96	40	7	2	2	1	43000	1	1	10	16	11	28	3	10	40	2	2	35	2	11	2	8.125
1	4	5	13504.05	43	1	1	2	1	35000	1	1	10	15	8	21	2	10	50	1	2	36	2	13	2	15.38
1	4	5	13892.91	40	1	2	0	1	25000	1	1	10	15	17	40	5	10	36	1	1	45	2	11	2	16.5
1	4	5	12754.86	44	5	2	0	1	30000	4	11	10	15	8	21	2	10	35	1	2	38	2	11	2	16.457143
1	1	5	0	39	1	1	0	1	38000	1	1	9	14	14	35	3	9	40	1	2	49	2	9	2	NA
1	1	5	0	40	1	1	0	1	62000	1	1	9	14	1	3	1	9	40	1	2	50	2	8	2	NA
1	1	5	13775.94	41	5	2	2	1	13000	1	1	5	7	16	39	4	5	-4	1	2	51	2	1	1	7.25
1	1	5	12836.18	39	5	1	2	1	20000	1	1	4	4	22	51	10	4	40	1	2	40	2	6	2	7.25
1	1	5	0	40	1	2	0	1	40000	1	1	10	16	17	40	5	10	40	1	2	37	2	14	2	NA
1	3	5	17360.16	42	6	1	0	1	38000	1	1	10	15	8	21	2	10	40	2	2	32	2	7	2	18.275
1	4	5	13657.68	40	3	1	2	1	29000	1	1	10	15	14	35	3	10	40	4	2	63	2	12	2	14
1	1	5	15952.06	43	1	2	2	1	36000	1	1	10	16	6	17	2	10	40	2	2	29	2	13	2	17.3
1	1	5	0	43	1	1	0	1	110000	1	1	10	16	3	8	2	10	40	4	2	50	2	15	2	NA
1	1	5	0	39	1	2	0	1	9500	2	7	5	7	16	39	4	9	20	1	2	42	2	11	1	NA
1	1	5	0	42	1	1	0	1	60000	1	1	6	9	20	48	8	4	40	1	2	38	2	11	2	NA
1	1	5	0	43	1	2	0	1	42000	1	1	5	7	16	38	4	5	40	1	2	33	2	12	2	NA
1	1	5	12598.96	39	1	1	2	1	42000	1	1	3	3	19	44	7	3	40	1	2	50	2	12	2	25
1	3	5	15850.1	39	1	2	2	1	36000	1	1	10	16	6	17	2	10	40	2	2	46	2	11	2	18.75
1	1	5	19786.7	39	1	1	2	1	31000	1	1	4	5	21	49	9	5	22	2	2	24	2	7	1	8
1	1	5	15288.06	39	6	2	2	1	20800	1	1	11	17	15	36	3	11	40	1	2	23	2	14	2	10
1	3	5	0	43	1	2	0	1	30002	1	1	10	15	8	21	2	10	40	1	1	43	2	10	2	NA
1	1	5	0	33	1	2	0	1	4152	1	1	9	14	22	51	10	9	40	1	1	40	2	11	2	NA
1	1	5	14376.09	42	7	2	2	1	72000	1	1	10	16	1	3	1	10	40	1	2	46	2	13	2	34.625
1	1	5	12970.48	43	1	2	2	1	50000	1	1	4	5	17	40	5	9	40	4	2	25	2	13	2	14.425
1	1	5	12799.78	43	7	1	2	1	38000	1	1	5	7	16	38	4	5	40	1	2	50	2	14	2	11.5
1	1	5	12314.66	37	5	2	2	1	14216	2	7	11	18	17	40	5	11	30	1	2	59	2	5	1	8.47
1	2	5	14616.12	42	1	2	2	1	8000	3	4	11	17	15	37	1	13	39	1	1	36	2	14	2	15.5
1	1	5	0	39	6	2	0	0	0	5	13	15	23	24	53	2	10	40	1	2	40	2	7	2	NA
1	1	5	0	39	1	1	0	1	45000	3	2	6	8	20	48	8	6	40	2	1	34	2	7	2	NA
1	1	5	0	45	7	1	0	1	19500	3	4	9	14	17	40	5	9	40	2	2	50	2	12	2	NA
